timestamp,open,high,low,close,volume
2026-04-14 20:00:00,83.94,84.14,83.3,83.72,472777.995
2026-04-15 00:00:00,83.72,84.06,83.13,83.45,493483.224
2026-04-15 04:00:00,83.45,83.79,82.65,82.92,363848.672
2026-04-15 08:00:00,82.92,83.68,82.71,83.61,346599.964
2026-04-15 12:00:00,83.6,84.49,83.21,84.0,520359.073
2026-04-15 16:00:00,84.0,85.83,83.9,85.51,487544.423
2026-04-15 20:00:00,85.51,85.59,84.18,84.9,390613.237
2026-04-16 00:00:00,84.9,85.58,84.45,85.28,269928.529
2026-04-16 04:00:00,85.29,85.71,84.99,85.21,242302.556
2026-04-16 08:00:00,85.21,85.51,84.64,85.07,357699.712
2026-04-16 12:00:00,85.07,87.13,83.8,86.62,1057312.109
2026-04-16 16:00:00,86.62,90.16,85.63,90.1,1361241.194
2026-04-16 20:00:00,90.1,90.53,88.72,89.05,651807.241
2026-04-17 00:00:00,89.06,89.19,87.48,87.72,366515.357
2026-04-17 04:00:00,87.73,88.47,87.36,88.12,351013.876
2026-04-17 08:00:00,88.13,89.53,87.34,88.21,651630.781
2026-04-17 12:00:00,88.22,90.73,87.91,89.95,2089964.551
2026-04-17 16:00:00,89.95,90.59,88.88,89.23,489309.488
2026-04-17 20:00:00,89.24,89.47,88.5,88.76,288774.335
2026-04-18 00:00:00,88.77,89.16,88.23,88.33,197626.431
2026-04-18 04:00:00,88.34,88.64,88.16,88.45,306769.028
2026-04-18 08:00:00,88.45,88.5,86.28,86.53,630736.902
2026-04-18 12:00:00,86.54,86.98,86.41,86.75,295960.577
2026-04-18 16:00:00,86.75,86.98,85.78,86.13,278680.98
2026-04-18 20:00:00,86.12,86.46,85.92,86.16,183416.625
2026-04-19 00:00:00,86.15,86.38,85.24,85.6,230818.522
2026-04-19 04:00:00,85.6,85.96,84.43,84.88,430382.114
2026-04-19 08:00:00,84.88,85.71,84.44,85.6,456198.773
2026-04-19 12:00:00,85.61,87.12,85.55,86.36,552970.961
2026-04-19 16:00:00,86.35,86.5,84.88,85.33,349741.831
2026-04-19 20:00:00,85.33,85.35,82.94,83.47,574736.864
2026-04-20 00:00:00,83.47,84.62,83.34,84.59,328650.349
2026-04-20 04:00:00,84.59,85.76,83.75,84.73,386047.821
2026-04-20 08:00:00,84.74,85.4,84.57,85.07,305061.638
2026-04-20 12:00:00,85.06,85.88,84.42,85.86,624252.687
2026-04-20 16:00:00,85.86,86.22,85.25,85.8,374667.838
2026-04-20 20:00:00,85.8,86.21,85.21,85.28,281666.417
2026-04-21 00:00:00,85.29,85.83,85.0,85.17,255983.805
2026-04-21 04:00:00,85.17,85.98,85.02,85.71,318885.851
2026-04-21 08:00:00,85.71,86.38,85.52,85.85,256797.071
2026-04-21 12:00:00,85.85,86.89,85.17,86.05,449581.749
2026-04-21 16:00:00,86.05,86.3,84.31,84.57,441499.185
2026-04-21 20:00:00,84.57,86.13,84.43,86.03,388839.608
2026-04-22 00:00:00,86.04,87.87,86.01,87.24,584800.391
2026-04-22 04:00:00,87.25,88.33,86.97,88.05,615570.181
2026-04-22 08:00:00,88.06,88.88,87.6,88.31,408342.684
2026-04-22 12:00:00,88.31,89.32,87.99,88.18,829572.544
2026-04-22 16:00:00,88.19,88.46,87.09,87.37,500634.794
2026-04-22 20:00:00,87.38,87.72,86.81,86.87,215951.241
2026-04-23 00:00:00,86.86,87.18,85.48,85.79,443314.671
2026-04-23 04:00:00,85.78,86.24,85.51,85.9,308456.365
2026-04-23 08:00:00,85.91,85.94,85.2,85.81,329245.385
2026-04-23 12:00:00,85.82,86.66,85.55,86.35,587798.057
2026-04-23 16:00:00,86.36,86.42,84.48,85.3,892045.766
2026-04-23 20:00:00,85.3,86.25,85.29,86.12,333802.995
2026-04-24 00:00:00,86.12,86.36,85.4,85.69,224668.287
2026-04-24 04:00:00,85.69,85.82,85.14,85.51,287361.387
2026-04-24 08:00:00,85.5,86.28,84.92,86.19,401616.795
2026-04-24 12:00:00,86.2,86.79,85.53,86.52,469577.266
2026-04-24 16:00:00,86.52,86.58,85.95,86.33,210273.129
2026-04-24 20:00:00,86.32,86.94,86.1,86.18,225077.799
2026-04-25 00:00:00,86.18,86.5,86.03,86.46,96838.828
2026-04-25 04:00:00,86.46,86.66,86.11,86.36,159702.551
2026-04-25 08:00:00,86.36,86.8,86.25,86.36,180595.867
2026-04-25 12:00:00,86.36,86.67,86.1,86.22,134518.908
2026-04-25 16:00:00,86.22,86.33,85.53,85.68,335731.115
2026-04-25 20:00:00,85.68,86.2,85.61,86.18,126545.167
2026-04-26 00:00:00,86.19,86.46,85.84,85.99,162593.658
2026-04-26 04:00:00,85.99,86.73,85.92,86.62,283104.75
2026-04-26 08:00:00,86.63,86.76,86.42,86.48,122739.187
2026-04-26 12:00:00,86.49,86.59,85.9,86.56,324280.069
2026-04-26 16:00:00,86.55,87.2,86.27,86.88,206047.958
2026-04-26 20:00:00,86.89,87.32,86.19,86.93,354735.83
2026-04-27 00:00:00,86.93,88.08,86.53,87.72,801807.898
2026-04-27 04:00:00,87.72,87.84,85.26,85.27,659179.202
2026-04-27 08:00:00,85.27,85.63,85.05,85.26,450659.713
2026-04-27 12:00:00,85.26,85.83,83.63,84.17,611500.311
2026-04-27 16:00:00,84.17,84.7,83.83,84.19,295300.312
2026-04-27 20:00:00,84.18,84.9,84.11,84.82,190654.255
2026-04-28 00:00:00,84.82,84.93,83.9,84.17,182077.197
2026-04-28 04:00:00,84.18,84.43,83.65,84.02,528349.021
2026-04-28 08:00:00,84.01,84.19,83.3,83.42,185635.257
2026-04-28 12:00:00,83.42,84.0,82.98,83.46,371084.657
2026-04-28 16:00:00,83.46,84.02,83.32,83.89,175320.709
2026-04-28 20:00:00,83.89,84.15,83.58,84.06,221927.602
2026-04-29 00:00:00,84.06,84.74,83.81,84.59,237688.436
2026-04-29 04:00:00,84.6,85.06,84.45,84.71,276091.585
2026-04-29 08:00:00,84.71,85.56,83.2,84.91,577117.692
2026-04-29 12:00:00,84.91,84.92,83.0,83.26,566495.94
2026-04-29 16:00:00,83.25,83.65,81.4,82.19,684401.482
2026-04-29 20:00:00,82.2,83.22,82.17,83.04,234268.461
2026-04-30 00:00:00,83.05,84.01,82.7,83.06,318849.929
2026-04-30 04:00:00,83.06,83.39,82.16,83.35,258316.215
2026-04-30 08:00:00,83.35,83.55,82.79,83.01,211178.166
2026-04-30 12:00:00,83.01,83.83,82.69,83.36,287914.246
2026-04-30 16:00:00,83.36,83.43,82.87,83.04,171900.668
2026-04-30 20:00:00,83.04,83.19,82.78,83.09,124432.387
2026-05-01 00:00:00,83.09,84.38,83.08,83.89,263561.957
2026-05-01 04:00:00,83.9,84.23,83.67,83.96,289752.932
2026-05-01 08:00:00,83.96,84.3,83.69,84.01,214484.023
2026-05-01 12:00:00,84.01,84.86,83.89,84.47,517696.742
2026-05-01 16:00:00,84.46,84.63,83.79,83.9,265797.069
2026-05-01 20:00:00,83.9,83.93,83.33,83.76,246775.236
2026-05-02 00:00:00,83.76,84.18,83.44,83.82,166608.571
2026-05-02 04:00:00,83.82,83.86,83.54,83.74,111014.495
2026-05-02 08:00:00,83.73,84.17,83.52,83.7,165721.905
2026-05-02 12:00:00,83.7,84.11,83.67,84.04,183447.034
2026-05-02 16:00:00,84.04,84.31,83.95,84.22,130231.211
2026-05-02 20:00:00,84.23,84.97,84.07,84.26,270736.283
2026-05-03 00:00:00,84.26,84.31,83.58,83.67,246902.036
2026-05-03 04:00:00,83.66,84.02,83.58,83.88,138015.6
2026-05-03 08:00:00,83.88,84.2,83.75,83.96,163338.071
2026-05-03 12:00:00,83.96,84.45,83.95,84.16,199468.678
2026-05-03 16:00:00,84.16,84.5,84.0,84.38,120424.175
2026-05-03 20:00:00,84.37,84.97,83.87,83.91,400498.962
2026-05-04 00:00:00,83.91,85.67,83.35,85.41,948697.547
2026-05-04 04:00:00,85.4,85.9,84.51,84.87,571740.248
2026-05-04 08:00:00,84.87,85.2,83.23,83.95,651310.681
2026-05-04 12:00:00,83.96,84.34,83.59,83.96,187498.424
