vi_period,vi_threshold,sl,tp,trail,final_cap,return,win_rate,profit_factor,num_trades,score
15,0.2,0.03,0.05,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.03,0.06,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.015,0.04,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.015,0.1,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.015,0.05,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.015,0.08,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.03,0.08,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.03,0.1,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.04,0.03,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.2,0.025,0.06,0.01,10601.11005399999,0.060111005399998974,0.59,3.663330256280573,100,0.05288433945960156
15,0.25,0.025,0.06,0.01,10587.351787999994,0.05873517879999945,0.5949367088607594,4.5569347335136285,79,0.051835536342663635
15,0.25,0.025,0.05,0.01,10587.351787999994,0.05873517879999945,0.5949367088607594,4.5569347335136285,79,0.051835536342663635
15,0.25,0.025,0.08,0.01,10587.351787999994,0.05873517879999945,0.5949367088607594,4.5569347335136285,79,0.051835536342663635
15,0.25,0.025,0.04,0.01,10587.351787999994,0.05873517879999945,0.5949367088607594,4.5569347335136285,79,0.051835536342663635
15,0.25,0.02,0.1,0.01,10587.351787999994,0.05873517879999945,0.5949367088607594,4.5569347335136285,79,0.051835536342663635
