run_id,offset_days,symbol,entry_time_ms,exit_time_ms,side,entry_price,exit_price,quantity,pnl,return_pct,exit_reason
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754795400000,1754796360000,Short,117854.3,118255.1,0.008,-3.2064000000000235,-0.3206400000000023,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754796360000,1754798460000,Short,118185.2,118680.4,0.008,-3.9615999999999767,-0.3961599999999977,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754798520000,1754803080000,Short,118645.4,118021.0,0.008,4.9951999999999535,0.4995199999999953,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754803140000,1754837100000,Long,118068.7,118839.6,0.008,6.16720000000007,0.616720000000007,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754837460000,1754857080000,Short,118706.1,118168.5,0.008,4.300800000000047,0.4300800000000046,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754857140000,1754858220000,Long,118130.2,118420.9,0.008,2.325599999999977,0.2325599999999976,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754858220000,1754863620000,Long,118367.8,118750.1,0.008,3.0584000000000233,0.3058400000000023,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754863740000,1754875920000,Short,118897.4,119594.7,0.008,-5.578400000000023,-0.5578400000000023,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754876040000,1754877600000,Short,119728.8,120357.0,0.008,-5.025599999999977,-0.5025599999999977,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754877600000,1754877780000,Short,120019.3,120779.5,0.008,-6.081599999999977,-0.6081599999999977,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754877780000,1754878800000,Short,120593.9,121354.1,0.008,-6.081600000000093,-0.6081600000000094,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754878800000,1754882160000,Short,121096.5,122073.6,0.008,-7.816800000000047,-0.7816800000000047,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754882160000,1754910300000,Short,121928.9,120876.3,0.008,8.42079999999993,0.842079999999993,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754910300000,1754911860000,Long,120940.9,120308.2,0.008,-5.061599999999977,-0.5061599999999977,stop
